機構代碼,機構名稱,電話,縣市區名,地址,科別,1語言治療師,2牙體技術師,3聽力師,4牙體技術士,5驗光師,6驗光生,A醫師,B中醫師,C牙醫師,D藥師,E藥劑生,F護理師,G護士,H助產士,I助產師,J醫事檢驗師,K醫事檢驗生,Q物理治療師,R職能治療師,S醫事放射師,T醫事放射士,U物理治療生,W職能治療生,V呼吸治療師,X諮商心理師,Y臨床心理師,Z營養師,區名,緯度,經度
3701014210,怡德牙醫診所,27639109,臺北市松山區,臺北市松山區八德路4段226號(1樓),"牙醫一般科,",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,松山區,25.0487721,121.5649749
3501015535,韓后國際健康醫美診所,27116299,臺北市松山區,臺北市松山區復興北路69號10樓,"西醫一般科,",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,松山區,25.0508349,121.5443306
3701014185,誠楷牙醫診所,0-25702685,臺北市松山區,臺北市松山區敦化南路1段7號3樓,"牙醫一般科,",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,松山區,25.0470498,121.5492693
3501015240,宥全診所,02-27678225,臺北市松山區,臺北市松山區民生東路5段216號1樓,"家庭醫學科,",0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,松山區,25.058766,121.565008
3501010870,余內科診所,0227675640,臺北市松山區,臺北市松山區八德路四段６４６號,"西醫一般科,",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,松山區,25.0498846,121.5749513
3501010852,周玄文診所,0227130296,臺北市松山區,臺北市松山區民權東路三段１６０巷１９弄６號,"西醫一般科,",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,松山區,25.0601787,121.5476798
3801012674,渼生堂中醫診所,02-25794195,臺北市松山區,臺北市松山區八德路3段138號(1、2樓),"中醫一般科,",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,松山區,25.048028,121.5545338
3701013544,微風牙醫診所,2772-3738,臺北市松山區,臺北市松山區復興南路1段51號2樓,"牙醫一般科,",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,松山區,25.0474407,121.5441513
3701014265,博飛迅牙醫診所,02-27488933,臺北市松山區,臺北市松山區八德路4段666號7樓之2,"牙醫一般科,",0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,松山區,25.0496261,121.5762622
3701011817,饒河牙醫診所,0227634917,臺北市松山區,臺北市松山區塔悠路１３號,"牙醫一般科,",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,松山區,25.0503597,121.5721182
3501015393,微醫未來美學診所,27680205,臺北市松山區,臺北市松山區南京東路5段166、168號11樓,"西醫一般科,",0,0,0,0,0,0,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,松山區,25.0513046,121.5632848
3501015455,宸曜診所,25467926,臺北市松山區,臺北市松山區敦化北路155巷8號1、2樓,"家庭醫學科,",0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,松山區,25.054444,121.5504691
3501015142,佑達骨科診所,02-25457958,臺北市松山區,臺北市松山區南京東路4段95號1樓,"骨科,",0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,松山區,25.0518371,121.5543299
3501013040,安禾聯合診所,27137889,臺北市松山區,臺北市松山區民權東路三段一七八號三樓,"內科,兒科,西醫一般科,",0,0,0,0,0,0,3,0,0,0,0,16,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,松山區,25.0621266,121.544137
3801012496,皇脈中醫診所,27670258,臺北市松山區,臺北市松山區八德路四段245巷29號,"中醫一般科,",0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,松山區,25.0504593,121.5645256
3501015035,安兒康小兒專科診所,77287688,臺北市松山區,臺北市松山區敦化北路116號、118號、118號2樓,"兒科,",0,0,0,0,0,0,2,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,松山區,25.0537434,121.5485637
3701010829,生春牙醫診所,0227658817,臺北市松山區,臺北市松山區南京東路五段139號,"牙醫一般科,",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,松山區,25.0516938,121.5614987
3701010776,固榮牙醫診所,0225795714,臺北市松山區,臺北市松山區延吉街１６號,"牙醫一般科,",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,松山區,25.0469316,121.5533654
3801010287,國晉中醫診所,0225781858,臺北市松山區,臺北市松山區光復南路６巷４６號,"中醫一般科,",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,松山區,25.0474368,121.5564407
3701011997,群益牙醫診所,0227672344,臺北市松山區,臺北市松山區光復北路１２３號１樓,"牙醫一般科,",0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,松山區,25.0522828,121.5572834
3701011086,慶華牙醫診所,0225788527,臺北市松山區,臺北市松山區延吉街１０巷８號,"牙醫一般科,",0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,松山區,25.0472953,121.5531595
3801012049,仲佑中醫診所,25706899,臺北市松山區,臺北市松山區八德路三段２12號１樓,"中醫一般科,",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,松山區,25.0479281,121.5567768
3501014270,生昇復健專科診所,25289018,臺北市松山區,臺北市松山區三民路39號,"復健科,",0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,松山區,25.0558938,121.5634132
3501010058,林聰賢婦產科診所,0227625290,臺北市松山區,臺北市松山區八德路四段３４５號２Ｆ,"婦產科,",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,松山區,25.0493495,121.5677794
1501010029,培靈醫院,0227606116,臺北市松山區,臺北市松山區八德路四段355號,"精神科,",0,0,0,0,0,0,2,0,0,1,1,7,6,0,0,0,0,0,2,0,0,0,0,0,0,1,0,松山區,25.0493788,121.5681921
3701010034,長泰牙醫診所,0227163689,臺北市松山區,臺北市松山區長春路５００號２樓,"牙醫一般科,",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,松山區,25.0543398,121.5475601
3501015437,安德森整形外科診所,27123373,臺北市松山區,臺北市松山區復興北路337號3樓,"外科,整形外科,",0,0,0,0,0,0,1,0,0,1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,松山區,25.060227,121.5446271
3701013580,久恆牙醫診所,02-37652255,臺北市松山區,臺北市松山區民生東路5段93號,"牙醫一般科,",0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,松山區,25.0588275,121.5596498
3701011139,宏國牙醫診所,0227601715,臺北市松山區,臺北市松山區民生東路五段１５號,"牙醫一般科,",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,松山區,25.0584511,121.5558888
3501011475,林永濤整形外科診所,87871917,臺北市松山區,臺北市松山區光復北路７號７樓,"整形外科,",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,松山區,25.048962,121.5580459
3501015526,南京安澐診所,02-27667800,臺北市松山區,臺北市松山區健康路303號(1樓),"西醫一般科,",0,0,0,0,0,0,3,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,松山區,25.0544256,121.5650519
3701013982,魔法兔齒顎矯正牙醫診所,(02)27660655,臺北市松山區,臺北市松山區東興路2巷5號,"牙醫一般科,",0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,松山區,25.0506343,121.5650296
3501015446,立健美診所,25140268,臺北市松山區,臺北市松山區民權東路3段130號1樓,"西醫一般科,",0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,松山區,25.0618134,121.5461211
3801012405,新富錦中醫診所,27471173,臺北市松山區,臺北市松山區民生東路5段203號,"中醫一般科,",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,松山區,25.0592425,121.5664447
3701014318,金欣牙醫診所,25779660,臺北市松山區,臺北市松山區八德路3段164號1樓、164之1號(1樓),"牙醫一般科,",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,松山區,25.0479163,121.5553588
3701013679,品睿牙醫診所,27138869,臺北市松山區,臺北市松山區民生東路三段113巷25弄6號2樓,"牙醫一般科,",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,松山區,25.0594581,121.5467209
3701013491,華中牙醫診所,25450589,臺北市松山區,臺北市松山區南京東路四段１１７號,"牙醫一般科,",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,松山區,25.0518204,121.5549882
3701010374,吉聖牙醫診所,0227678535,臺北市松山區,臺北市松山區八德路四段７號,"牙醫一般科,",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,松山區,25.0484659,121.5584048
3801012718,民生漢唐中醫診所,02-27475629,臺北市松山區,臺北市松山區民生東路5段138巷3號2樓之5,"中醫一般科,",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,松山區,25.05857,121.5617442
3501015482,馥之美診所,02-77091355,臺北市松山區,臺北市松山區慶城街24之1號5樓,"西醫一般科,",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,松山區,25.0536922,121.5457712
3501011322,安成診所,02  27624618,臺北市松山區,臺北市松山區富錦街４９７號,"外科,骨科,",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,松山區,25.0611222,121.5640367
3501015464,芯橙診所,27310233,臺北市松山區,臺北市松山區復興北路33號6樓,"西醫一般科,",0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,松山區,25.049947,121.544284
3501014583,佳家美學診所,2715-0016,臺北市松山區,臺北市松山區復興北路145號3樓,"西醫一般科,",0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,松山區,25.053686,121.5443
3701013473,泰康牙醫診所,27618651,臺北市松山區,臺北市松山區南京東路五段６４號３樓,"牙醫一般科,",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,松山區,25.0512938,121.5606515
3701013526,采鴻牙醫診所,25451339,臺北市松山區,臺北市松山區復興北路145號8樓,"牙醫一般科,",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,松山區,25.0536029,121.5443372
3701013740,采德牙醫診所,27493299,臺北市松山區,臺北市松山區南京東路五段106號2樓,"牙醫一般科,",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,松山區,25.0512659,121.5619946
3501014216,景賀診所,87871528,臺北市松山區,臺北市松山區民生東路5段85號,"西醫一般科,",0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,松山區,25.0587907,121.5592798
3501014234,蘋果樹醫美診所,27163535,臺北市松山區,臺北市松山區南京東路三段309號3樓,"家庭醫學科,",0,0,0,0,0,0,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,松山區,25.0520187,121.5469781
3501014243,何兆芬健康診所,25451611,臺北市松山區,臺北市松山區南京東路四段47號2樓,"內科,",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,松山區,25.0519891,121.5509295
3701013731,崇皓牙醫診所,02-2716-1816,臺北市松山區,臺北市松山區光復北路202號1樓,"牙醫一般科,",0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,松山區,25.0550016,121.5556322
3501014449,立悅皮膚科診所,(02)2528-2160,臺北市松山區,臺北市松山區南京東路五段46號4樓,"皮膚科,",0,0,0,0,0,0,1,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,松山區,25.0512896,121.5598367
3701013759,森之谷美學牙醫診所,(02)2528-3539,臺北市松山區,臺北市松山區南京東路五段40、42號,"牙醫一般科,",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,松山區,25.051342,121.5594873
3501014252,金贊診所,25782259,臺北市松山區,臺北市松山區南京東路四段66號2樓、寧安街68巷25號2樓,"外科,",0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,松山區,25.0514457,121.5539402
3501014494,美仕媞時尚醫美診所,27187779,臺北市松山區,臺北市松山區民權東路三段178號15樓,"整形外科,",0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,松山區,25.0613757,121.549464
3501014350,聯青診所,25795155,臺北市松山區,臺北市松山區南京東路4段16號5樓,"西醫一般科,",0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,松山區,25.0513858,121.5531382
3501014172,周適偉診所,27787826,臺北市松山區,臺北市松山區復興北路69號7樓,"復健科,",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,松山區,25.0508883,121.5442787
3501014047,双眼明眼科診所,27120777,臺北市松山區,臺北市松山區南京東路三段309號2樓,"眼科,",0,0,0,0,0,3,4,0,0,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,松山區,25.052019,121.546978
3801012478,博康中醫診所,2762-9895,臺北市松山區,臺北市松山區南京東路五段280號,"中醫一般科,",0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,松山區,25.0511662,121.5669432
3501014476,鈞賀診所,27601155,臺北市松山區,臺北市松山區富錦街462號,"家庭醫學科,",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,松山區,25.0607013,121.5624036
3501014225,弘光耳鼻喉科診所,02-27181177,臺北市松山區,臺北市松山區民生東路四段117號,"耳鼻喉科,",0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,松山區,25.058252,121.553279
3501014869,W頂尖醫美診所,27752088,臺北市松山區,臺北市松山區南京東路三段270號4樓,"西醫一般科,",0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,松山區,25.0516038,121.5451729
3701013955,美學牙醫診所,27170220,臺北市松山區,臺北市松山區民生東路四段97巷1弄4號,"牙醫一般科,",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,松山區,25.0585252,121.5518102
3501014734,双悅診所,27609122,臺北市松山區,臺北市松山區南京東路5段163之1號(1、2樓),"精神科,",0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,松山區,25.0516627,121.5627237
3701013964,康河牙醫診所,02-27189090,臺北市松山區,臺北市松山區南京東路四段77號2樓,"牙醫一般科,",0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,松山區,25.0518484,121.553875
3701014005,新尊榮牙醫診所,02-27686006,臺北市松山區,臺北市松山區八德路四段674號,"牙醫一般科,",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,松山區,25.0498872,121.5763115
3801012549,慈和中醫診所,02-27472788,臺北市松山區,臺北市松山區八德路四段245巷32弄65號,"中醫一般科,",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,松山區,25.0496833,121.5626926
3501014912,欣悅超美診所,27711551,臺北市松山區,臺北市松山區復興北路73號3樓,"西醫一般科,",0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,松山區,25.0510506,121.544235
3501014565,新心診所,27651222,臺北市松山區,臺北市松山區光復北路11巷63號,"外科,",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,松山區,25.0502133,121.5603301
3701013802,佳禾牙醫診所,02-27423773,臺北市松山區,臺北市松山區八德路四段6號,"牙醫一般科,",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,松山區,25.0480292,121.5581688
3701013811,恩信牙醫診所,37655911,臺北市松山區,臺北市松山區南京東路五段200號6樓之4,"牙醫一般科,",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,松山區,25.0511907,121.5644904
4001010013,長庚醫療財團法人長庚診所,2713-6500#7078,臺北市松山區,臺北市松山區民生東路三段130巷9號2、3、4樓,"西醫一般科,",0,0,0,0,0,0,16,0,0,2,0,39,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,松山區,25.0563135,121.5464214
3501014636,松山大愛眼科診所,26330142,臺北市松山區,臺北市松山區南京東路五段269號1、2、3樓,"眼科,",0,0,0,0,0,0,2,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,松山區,25.051596,121.565594
3501014690,極光美學診所,2547-5959,臺北市松山區,臺北市松山區南京東路四段25號2樓,"西醫一般科,",0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,松山區,25.0520627,121.5505823
3801012512,東青中醫診所,87870781,臺北市松山區,臺北市松山區民生東路五段245號、245之1號,"中醫一般科,",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,松山區,25.0593705,121.5679277
3501014672,臻品絕色診所,2717-1157,臺北市松山區,臺北市松山區興安街157號,"西醫一般科,",0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,松山區,25.0562288,121.5454609
3501014976,駿昂耳鼻喉科診所,87728086,臺北市松山區,臺北市松山區八德路2段395號1樓及397號1樓,"耳鼻喉科,",0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,松山區,25.0483727,121.5464319
3501014878,悠適復健科診所,02-27493088,臺北市松山區,臺北市松山區光復北路11巷65號1樓、67號1樓,"復健科,",2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,松山區,25.0501018,121.5602783
3501014958,康活診所,27183159,臺北市松山區,臺北市松山區復興北路333號5樓,"家庭醫學科,",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,松山區,25.0598244,121.5444186
3501015044,南京光澤診所,27495589,臺北市松山區,臺北市松山區南京東路五段154號2樓、156號2樓,"外科,",0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,松山區,25.0512569,121.5627442
3701013946,薏安牙醫診所,27121882,臺北市松山區,臺北市松山區南京東路四段197號2樓之2、2樓之3,"牙醫一般科,",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,松山區,25.051832,121.5569227
3501014805,達特邱診所,0930953428,臺北市松山區,臺北市松山區八德路二段350號2樓,"外科,",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,松山區,25.0477751,121.5454141
3501014823,澄東耳鼻喉科診所,27420552,臺北市松山區,臺北市松山區三民路37號,"耳鼻喉科,",0,0,0,0,0,0,3,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,松山區,25.0558234,121.5635727
