機構代碼,機構名稱,電話,縣市區名,地址,科別,1語言治療師,2牙體技術師,3聽力師,4牙體技術士,5驗光師,6驗光生,A醫師,B中醫師,C牙醫師,D藥師,E藥劑生,F護理師,G護士,H助產士,I助產師,J醫事檢驗師,K醫事檢驗生,Q物理治療師,R職能治療師,S醫事放射師,T醫事放射士,U物理治療生,W職能治療生,V呼吸治療師,X諮商心理師,Y臨床心理師,Z營養師,區名,緯度,經度
3505010170,品維維健康美學診所,06-6563900,臺南市新營區,臺南市新營區新南里隋唐街356號1樓,"西醫一般科,",0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,新營區,23.3086371,120.2964371
3705010094,新城牙醫診所,06-6568383,臺南市新營區,臺南市新營區新南里隋唐街73號1、2樓,"牙醫一般科,",0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,新營區,23.3078119,120.3019007
3505010152,登原診所,06-6322337,臺南市新營區,臺南市新營區永平里延平路36及38號1樓,"西醫一般科,",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,新營區,23.3016119,120.313434
3805010078,銘輝中醫診所,06-6379731,臺南市新營區,臺南市新營區興業里新進路258之2號1樓,"中醫一般科,",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,新營區,23.3019579,120.3170303
3505010134,佳宏診所,06-6565058,臺南市新營區,臺南市新營區新南里長榮路2段1081號1樓,"內科,",0,0,0,0,0,0,2,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,新營區,23.3201561,120.3153777
3505010125,郭昇峯內科診所,06-6567928,臺南市新營區,臺南市新營區新南里民治路322號1樓及夾層,"內科,",0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,新營區,23.3067255,120.3035312
3805010069,極上中醫診所,06-6326256,臺南市新營區,臺南市新營區民生里民生路40號1樓,"中醫一般科,",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,新營區,23.3055977,120.3092796
3705010085,民治牙醫診所,06-6352007,臺南市新營區,臺南市新營區大宏里民治路21之5號1樓,"牙醫一般科,",0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,新營區,23.3108788,120.3191965
3805010041,朝和中醫診所,06-6330991,臺南市新營區,臺南市新營區民權里民治路41號1樓,"中醫一般科,",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,新營區,23.310519,120.313597
3505010107,泰祐診所,06-6350635,臺南市新營區,臺南市新營區忠政里武昌街8號1樓,"內科,",0,0,0,0,0,0,3,0,0,1,0,14,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,新營區,23.3062492,120.3155092
3505010072,翁銘正復健科診所,06-6328785,臺南市新營區,臺南市新營區王公里中正路136號2樓之1,"復健科,",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0,新營區,23.3175499,120.3164874
3705010049,廣信牙醫診所,06-6335509,臺南市新營區,臺南市新營區民權里中正路7-1號1樓,"牙醫一般科,",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,新營區,23.3063843,120.3160969
3705010058,群一牙醫診所,06-6329578,臺南市新營區,臺南市新營區興安里新進路323號1樓,"牙醫一般科,",0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,新營區,23.300912,120.314683
3505010018,長暉診所,06-6568696,臺南市新營區,臺南市新營區南紙里南紙街119-9號,"內科,",0,0,0,0,0,0,1,0,0,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,新營區,23.2981031,120.2942932
3841010190,大大中醫診所,06-6355066,臺南市新營區,臺南市新營區中營里新進路47號,"中醫一般科,",0,0,0,0,0,0,0,2,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,新營區,23.305287,120.3215762
3741011300,太子牙醫診所,6535269,臺南市新營區,臺南市新營區太北里一四六之十二號,"牙醫一般科,",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,新營區,23.2968024,120.2729063
3841011348,德明中醫診所,6378686,臺南市新營區,臺南市新營區民生里民生路45號1樓,"中醫一般科,",0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,新營區,23.3065374,120.3086415
3705010067,超悅牙醫診所,06-6561233,臺南市新營區,臺南市新營區民榮里復興路177-2號1、2樓,"牙醫一般科,",0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,新營區,23.3026564,120.305575
3541010032,王惠昌內兒科診所,06-6321255,臺南市新營區,臺南市新營區延平里南昌街２號,"內科,兒科,",0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,新營區,23.3000668,120.3132036
3741011373,登峯牙醫診所,06-6353389,臺南市新營區,臺南市新營區民生里民生路43-1號1樓,"牙醫一般科,",0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,新營區,23.3064868,120.3087523
3541012161,盧彥弘復健科診所,06-6590666,臺南市新營區,臺南市新營區三仙里健康路67、71號,"復健科,",0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,4,1,0,0,2,0,0,0,0,0,新營區,23.3129137,120.312114
3741010205,傑仁牙醫診所,06-6333278,臺南市新營區,臺南市新營區南興里延平路122之2號,"牙醫一般科,",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,新營區,23.2987991,120.3128262
3541010550,邱俊陽診所,06-6322691,臺南市新營區,臺南市新營區大宏里大同路45號,"兒科,",0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,新營區,23.3108918,120.3224208
3541010514,允誠內科診所,06-6336277,臺南市新營區,臺南市新營區大宏里三民路37之1號,"內科,",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,新營區,23.3073195,120.3198465
3541010989,健民診所,06 6335979,臺南市新營區,臺南市新營區民權里民治路五五號,"西醫一般科,",0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,新營區,23.3107425,120.3146432
3505010090,康恩診所,06-6330173,臺南市新營區,臺南市新營區大宏里民治路29巷26之13號1、2樓,"西醫一般科,",0,0,0,0,0,0,1,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,新營區,23.3096675,120.3165731
3541010309,德興外科診所,06-6351186,臺南市新營區,臺南市新營區民權里民權路38之2號1樓,"外科,",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,新營區,23.3043334,120.3130987
3841011311,德林中醫診所,06-6593899,臺南市新營區,臺南市新營區新南里民治路348號1樓,"中醫一般科,",0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,新營區,23.3059644,120.30321
3541010121,江金旺眼科診所,06 6354866,臺南市新營區,臺南市新營區中營里　中山路７６號,"眼科,",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,新營區,23.3058359,120.319622
3541010078,鄭永穆診所,06-6320070,臺南市新營區,臺南市新營區大宏里三民路76-7號1、2樓,"兒科,",0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,新營區,23.3073789,120.316765
3705010076,品川牙醫診所,06-6565652,臺南市新營區,臺南市新營區新北里金華路1段390號1-2樓,"牙醫一般科,",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,新營區,23.3123813,120.3056482
3541010523,大川耳鼻喉科診所,06-6337700,臺南市新營區,臺南市新營區興安里延平路99號,"耳鼻喉科,",0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,新營區,23.299944,120.313548
3841011384,瀚儀中醫診所,06-6354767,臺南市新營區,臺南市新營區永生里中山路205號,"中醫一般科,",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,新營區,23.3029541,120.3147862
3541010158,黃鴻志耳鼻喉科診所,06-6356466,臺南市新營區,臺南市新營區民權里三民路91號,"耳鼻喉科,",0,0,0,0,0,0,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,新營區,23.3068505,120.3132252
3541012009,祥和內科診所,06-6591711,臺南市新營區,臺南市新營區新南里金華路二段200號1、2樓,"內科,",0,0,0,0,0,0,2,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,新營區,23.3072072,120.2989127
3541010470,許世興泌尿科診所,06 6323658,臺南市新營區,臺南市新營區民榮里復興路155-1號,"泌尿科,",0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,新營區,23.3029656,120.3077159
3541010818,源德診所,06-6331338,臺南市新營區,臺南市新營區好平里新進路二段68號,"骨科,",0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,新營區,23.3007319,120.3115525
3741010027,柯樹德牙醫診所,06 6357570,臺南市新營區,臺南市新營區中營里大同路14-4號,"牙醫一般科,",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,新營區,23.3076772,120.3227288
3541010916,楊俊士診所,06-6353953,臺南市新營區,臺南市新營區民榮里復興路129之4號,"家庭醫學科,",0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,新營區,23.3033252,120.3095642
3505010081,佑馨診所,06-6328539,臺南市新營區,臺南市新營區永平里康樂街16-2號1樓,"內科,",0,0,0,0,0,0,2,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,新營區,23.3022087,120.3154993
3541012269,悅恩小兒科診所,06-6331666,臺南市新營區,臺南市新營區民權里三民路106及106-12號,"家庭醫學科,兒科,",0,0,0,0,0,0,2,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,新營區,23.3072093,120.3143783
1541011162,信一骨科醫院,06-6350035,臺南市新營區,臺南市新營區民生路43之26號,"外科,骨科,",0,0,0,0,0,0,2,0,0,2,0,10,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,新營區,23.3061566,120.3084081
3741011409,理想牙醫診所,06-6331722,臺南市新營區,臺南市新營區民權里仁愛街97號,"牙醫一般科,",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,新營區,23.3066736,120.3131553
3541010676,蔡兆冀耳鼻喉科診所,06-6354230,臺南市新營區,臺南市新營區民權里中山路178號,"耳鼻喉科,",0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,新營區,23.3040319,120.315828
3541010103,益生診所,06 6323493,臺南市新營區,臺南市新營區大宏里三民路25號,"西醫一般科,",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,新營區,23.3072632,120.3209828
3741011319,卓越牙醫診所,6592388,臺南市新營區,臺南市新營區新北里民治路148-3號,"牙醫一般科,",0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,新營區,23.3096807,120.3081187
3541012214,林晏弘診所,06-6336500,臺南市新營區,臺南市新營區中營里中山路70號,"西醫一般科,",0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,新營區,23.305825,120.3198171
3541010863,周明顯診所,06-6532369,臺南市新營區,臺南市新營區太北里太子宮146之27號,"家庭醫學科,",0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,新營區,23.2940048,120.2742592
3505010027,名家皮膚科診所,06-6377899,臺南市新營區,臺南市新營區大宏里三民路76-11、12號1、2樓,"皮膚科,",0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,新營區,23.3073847,120.3166067
3541010354,佑生婦產科診所,06-6325083.6322789,臺南市新營區,臺南市新營區大宏里大同路6號,"婦產科,",0,0,0,0,0,0,3,0,0,1,2,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,新營區,23.3086148,120.3228073
3505010045,博揚診所,06-6325866,臺南市新營區,臺南市新營區新東里東安街9號1、2樓,"內科,外科,骨科,",0,0,0,0,0,0,2,0,0,1,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,新營區,23.3166289,120.3247486
141010013,衛生福利部新營醫院,06-6351131,臺南市新營區,臺南市新營區信義街73號,"家庭醫學科,內科,外科,神經科,泌尿科,眼科,精神科,復健科,麻醉科,放射診斷科,急診醫學科,牙醫一般科,中醫一般科,",1,0,0,0,0,0,27,8,1,11,0,125,8,0,0,11,0,4,4,9,0,1,0,3,0,2,2,新營區,23.3069172,120.3147318
3741010152,松柏牙醫診所,06-6332585,臺南市新營區,臺南市新營區民權里三民路八十八之二號,"牙醫一般科,",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,新營區,23.3070185,120.313826
3741010214,杏昌牙醫診所,06 6353412,臺南市新營區,臺南市新營區忠政里中正路３３之５號,"牙醫一般科,",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,新營區,23.3124192,120.3165172
3541010649,林志忠婦產科診所,06-6352076,臺南市新營區,臺南市新營區王公里中正路220號1樓,"婦產科,",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,新營區,23.3194074,120.3164076
3541012189,康庭小兒科診所,06-6331166,臺南市新營區,臺南市新營區民權里三民路106及106之12號,"兒科,",0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,新營區,23.3072093,120.3143783
3741010045,李牙醫診所,06 6325671,臺南市新營區,臺南市新營區民權里中山路２１４號,"牙醫一般科,",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,新營區,23.3035559,120.3151039
3741010054,榮豐牙醫診所,06-6561369,臺南市新營區,臺南市新營區民榮里裕民路１６巷２－３號,"牙醫一般科,",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,新營區,23.302126,120.307029
3741010072,郭牙醫診所,06 6326340,臺南市新營區,臺南市新營區民權里博愛街４０號,"牙醫一般科,",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,新營區,23.304358,120.3141469
3741010116,金安牙醫診所,06 6325750,臺南市新營區,臺南市新營區民權里仁愛街27號,"牙醫一般科,",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,新營區,23.304834,120.31374
3741010143,順泰牙醫診所,06 6333979,臺南市新營區,臺南市新營區好平里復興路１２５－３號,"牙醫一般科,",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,新營區,23.303318,120.310047
3541010247,杏仁診所,"06-6332100,6332659",臺南市新營區,臺南市新營區民權里民有街27號1樓,"家庭醫學科,",0,0,0,0,0,0,3,0,0,0,0,6,2,0,0,8,0,0,0,2,0,0,0,0,0,0,0,新營區,23.3036627,120.3146577
3541010318,顏內小兒科診所,06-6320209,臺南市新營區,臺南市新營區民權里民權路82號,"內科,兒科,",0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,新營區,23.3065654,120.3127064
3541010327,黃婦產科診所,06-6328657,臺南市新營區,臺南市新營區中營里中山路80號,"家庭醫學科,婦產科,",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,新營區,23.305803,120.319533
3541010363,珉用診所,06-6334228,臺南市新營區,臺南市新營區興安里延平路101之2號,"西醫一般科,",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,新營區,23.2998409,120.3135155
3841010243,祐聖中醫診所,06-6337826,臺南市新營區,臺南市新營區大宏里大同路43之16號,"中醫一般科,",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,新營區,23.3105709,120.3224186
3841010252,芳國中醫診所,06-6375567,臺南市新營區,臺南市新營區忠政里中正路27之7號,"中醫一般科,",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,新營區,23.311818,120.3166012
3841011302,正堂中醫診所,06-6565199,臺南市新營區,臺南市新營區民生里公園路1段176號1樓,"中醫一般科,",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,新營區,23.3070898,120.3085276
3741010198,日新牙醫診所,6371238,臺南市新營區,臺南市新營區忠政里中正路39-7號,"牙醫一般科,",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,新營區,23.314113,120.316492
3741010241,慶和牙醫診所,06 6353126,臺南市新營區,臺南市新營區大宏里三民路４７之１號,"牙醫一般科,",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,新營區,23.3072179,120.31832
3741010278,蔡尚文牙醫診所,06 6327668,臺南市新營區,臺南市新營區王公里中正路80號1樓,"牙醫一般科,",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,新營區,23.3144449,120.3167107
3741010287,東楊牙醫診所,06 6327216,臺南市新營區,臺南市新營區新東里民治東路20號,"牙醫一般科,",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,新營區,23.3112698,120.3229864
3741011337,宏為牙醫診所,06-6375555,臺南市新營區,臺南市新營區三仙里三民路140之4號,"牙醫一般科,",0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,新營區,23.307041,120.3109872
3741011391,富騰牙醫診所,06-6326191,臺南市新營區,臺南市新營區民權里民權路78-1號,"牙醫一般科,",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,新營區,23.3064711,120.3127273
3841010083,陳永順中醫診所,06-6327258,臺南市新營區,臺南市新營區永生里康樂街28號,"中醫一般科,",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,新營區,23.3019759,120.3149057
3541010541,許小兒科診所,06-6322277,臺南市新營區,臺南市新營區民榮里復興路139號,"兒科,",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,新營區,23.3031689,120.3087431
3541010050,王內神經科診所,06-6353636,臺南市新營區,臺南市新營區民權里民權路80-2號,"內科,神經科,",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,新營區,23.30656,120.3126823
3541010096,曾建昌內兒科診所,06-6359119,臺南市新營區,臺南市新營區民權里中山路　202號,"內科,兒科,",0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,新營區,23.3037776,120.3155618
3541010194,王國欽內兒科診所,06-6354920,臺南市新營區,臺南市新營區民權里三民路98號,"內科,兒科,",0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,新營區,23.30726,120.315187
3541012241,周書澤內科診所,06-6591010,臺南市新營區,臺南市新營區新南里民治路352號,"內科,",0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,新營區,23.3058432,120.3031545
3541012278,博馨內科診所,06-6376102,臺南市新營區,臺南市新營區民權里民權路56號,"內科,",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,新營區,23.3052724,120.3130426
3541010390,吳婦產科診所,06-6324771,臺南市新營區,臺南市新營區延平里長春街27號,"婦產科,",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,新營區,23.302087,120.31272
3541010416,張鳳池婦產科診所,06- 6358556,臺南市新營區,臺南市新營區中營里中山路112號,"婦產科,",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,新營區,23.3055418,120.3188768
3541010621,同慶診所,06-6323566,臺南市新營區,臺南市新營區大宏里三民路37-6號,"西醫一般科,",0,0,0,0,0,0,1,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,新營區,23.307278,120.319717
3541010658,許力元眼科診所,06-6352955,臺南市新營區,臺南市新營區王公里中正路86之1號1樓,"眼科,",0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,新營區,23.3146376,120.3166973
3541010667,鄭立華小兒科診所,06-6353391,臺南市新營區,臺南市新營區忠政里中正路205號,"兒科,",0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,新營區,23.3184949,120.3162207
3541010685,陳俊升精神科診所,06-6335025,臺南市新營區,臺南市新營區大宏里三民路76-8.9號,"精神科,",0,0,0,0,0,0,3,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,新營區,23.3073847,120.3166067
3541010694,陳耀軫診所,06-6356988,臺南市新營區,臺南市新營區忠政里中正路57號,"家庭醫學科,兒科,",0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,新營區,23.3167842,120.3162785
3541010701,陳明源眼科診所,06-6327575,臺南市新營區,臺南市新營區民權里民權路56之1號,"眼科,",0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,新營區,23.3053153,120.313059
3541010738,張志仁診所,06-6356220,臺南市新營區,臺南市新營區大宏里大同路6之6號1樓,"家庭醫學科,",0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,新營區,23.3086208,120.3226834
3541010809,謝兆唐診所,06-6377070,臺南市新營區,臺南市新營區忠政里民治路60之2號,"家庭醫學科,",0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,新營區,23.310807,120.3130802
3541010943,麗安皮膚科診所,06 6377899,臺南市新營區,臺南市新營區大宏里三民路76-11、12號1、2樓,"皮膚科,",0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,新營區,23.3073847,120.3166067
3541010952,張如輝眼科診所,06-6338196,臺南市新營區,臺南市新營區中營里大同路8-2號,"眼科,",0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,新營區,23.3077759,120.3227655
3541012063,慈恩診所,06-6373229,臺南市新營區,臺南市新營區王公里民族路75號,"兒科,",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,新營區,23.312298,120.318386
3541012116,榮輝外科診所,06-6321376,臺南市新營區,臺南市新營區中營里124號,"外科,",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,新營區,23.3087022,120.330578
3705010021,永麗牙醫診所,06-6377897,臺南市新營區,臺南市新營區大宏里三民路76-11、12號1、2樓,"牙醫一般科,",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,新營區,23.3073847,120.3166067
